id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
923.0,The Velvet Fog,Quadrupel (Quad),16.0,0.09,24.0,25,Sun King Brewing Company,Indianapolis,IN
,Sun King Oktoberfest,Märzen / Oktoberfest,16.0,0.055,23.0,,Sun King Brewing Company,Indianapolis,IN
739.0,Indianapolis Indians Lager,Dortmunder / Export Lager,16.0,0.052,24.0,25,Sun King Brewing Company,Indianapolis,IN
698.0,Indians Victory Lager (2012),Dortmunder / Export Lager,16.0,0.052,24.0,25,Sun King Brewing Company,Indianapolis,IN
660.0,Chaka,,16.0,0.08,,25,,Indianapolis,IN
651.0,Isis,American Double / Imperial Ipa,16.0,0.091,91.0,25,Sun King Brewing Company,Indianapolis,IN
584.0,Wee Muckle (2011),Scotch Ale / Wee Heavy,16.0,0.09,30.0,,Sun King Brewing Company,Indianapolis,IN
532.0,grapefruit jungle (gfj) (2011),American Ipa,16.0,0.075,77.0,25,Sun King Brewing Company,Indianapolis,IN
526.0,Sun King Oktoberfest (2011),Märzen / Oktoberfest,16.0,0.055,23.0,25,Sun King Brewing Company,Indianapolis,IN
394.0,Johan the Barleywine,English Barleywine,16.0,0.099,60.0,25,Sun King Brewing Company,Indianapolis,IN
213.0,Wee Mac Scottish-Style Ale,Scottish Ale,16.0,0.054,23.0,25,,Indianapolis,IN
,Sunlight Cream Ale,Cream Ale,16.0,,20.0,25,sUN kING bREWING cOMPANY,Indianapolis,IN
,Osiris Pale Ale (2010),American Pale Ale (Apa),16.0,0.056,50.0,25,Sun King Brewing Company,Indianapolis,
1207.0,Dam Lager,American Amber / Red Lager,12.0,0.045,,455,Sunken City Brewing Company,Hardy,VA
1206.0,red clay ipa,American Ipa,12.0,0.07,,455,Sunken City Brewing Company,Hardy,VA
2543.0,Todd the Axe Man,American Ipa,16.0,0.072,,61,Surly Brewing Company,Brooklyn Center,
2409.0,doomtree,Extra Special / Strong Bitter (Esb),16.0,0.057,,61,Surly Brewing Company,Brooklyn Center,MN
1739.0,BLAKKR,American Black Ale,16.0,0.099,85.0,61,Surly Brewing Company,Brooklyn Center,MN
1112.0,Overrated! West Coast Style IPA,,16.0,0.0754900484653767,69.0,61,,Brooklyn Center,MN
329.0,WET,American Ipa,16.0,0.075,90.0,61,Surly Brewing Company,Brooklyn Center,
19.0,Bitter Brewer,English Bitter,16.0,0.04,37.0,61,Surly Brewing Company,Brooklyn Center,MN
18.0,SurlyFest,Rye Beer,16.0,0.055,34.0,61,Surly Brewing Company,Brooklyn Center,MN
17.0,Coffee Bender,American Brown Ale,16.0,0.051,45.0,61,Surly Brewing Company,,MN
16.0,,American Brown Ale,16.0,0.051,45.0,61,Surly Brewing Company,Brooklyn Center,MN
15.0,Abrasive Ale,American Double / Imperial Ipa,16.0,0.097,,61,surly brewing company,Brooklyn Center,MN
14.0,hELL,Keller Bier / Zwickel Bier,16.0,0.051,20.0,61,Surly Brewing Company,Brooklyn Center,MN
13.0,CynicAle,Saison / Farmhouse Ale,,0.067,33.0,61,Surly Brewing Company,Brooklyn Center,MN
12.0,fURIOUS,American Ipa,16.0,0.062,99.0,61,,Brooklyn Center,MN
1242.0,Big Nose,American Ipa,12.0,0.073,50.0,447,Swamp Head Brewery,Gainesville,FL
1241.0,Cotton Mouth,Witbier,12.0,,10.0,447,Swamp Head Brewery,Gainesville,FL
1240.0,Stump Knocker Pale Ale,American Pale Ale (Apa),12.0,0.056,35.0,447,Swamp Head Brewery,Gainesville,FL
1239.0,Midnight Oil,Oatmeal Stout,12.0,0.05,38.0,447,Swamp Head Brewery,Gainesville,FL
1238.0,Wild Night,Cream Ale,12.0,0.059,18.0,447,Swamp Head Brewery,Gainesville,FL
1554.0,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,12.0,0.045,,381,Swashbuckler Brewing Company,Manheim,PA
2568.0,Take Two Pils,German Pilsener,12.0,0.055,35.0,49,SweetWater Brewing Company,Atlanta,GA
,Waterkeeper,Hefeweizen,12.018294765723516,0.057,,49,SweetWater Brewing Company,Atlanta,GA
1710.0,SweetWater IPA,American Ipa,12.0,0.064,,49,SweetWater Brewing Company,Atlanta,GA
1709.0,420 Extra Pale Ale,American Pale Ale (Apa),12.0,0.054,,49,sweetwater brewing company,Atlanta,GA
1229.0,Dodgy Knight Imperial IPA,American Double / Imperial Ipa,12.0,0.08,95.0,449,TailGate Beer,San Diego,CA
1164.0,TailGate Saison,Saison / Farmhouse Ale,12.0,0.05,,449,TailGate Beer,San Diego,CA
663.0,tAILgATE ipa,American Ipa,23.998934728741617,0.05,44.0,449,TailGate Beer,San Diego,CA
662.0,TailGate IPA,American Ipa,12.0,0.05,44.0,449,TailGate Beer,San Diego,CA
623.0,TailGate Hefeweizen,Hefeweizen,23.988326718444178,0.049,28.0,449,TailGate Beer,San Diego,CA
622.0,Blacktop Blonde,American Blonde Ale,24.0,0.0363614655455384,19.0,449,TailGate Beer,San Diego,CA
362.0,Blacktop Blonde,,12.0,0.05,,449,TailGate Beer,San Diego,CA
361.0,TailGate Hefeweizen,Hefeweizen,12.0,0.049,28.0,449,,San Diego,CA
2575.0,Wooden Rooster,,16.9,0.085,34.0,45,Tallgrass Brewing Company,Manhattan,KS
2555.0,Ginger Peach Saison,Saison / Farmhouse Ale,16.0,0.048,20.0,45,Tallgrass Brewing Company,Manhattan,KS
1736.0,Zombie Monkie,American Porter,16.0,0.062,35.0,45,tallgrass brewing company,Manhattan,KS
1196.0,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16.0,0.056,19.976311130261763,45,tallgrass brewing company,Manhattan,KS
1063.0,Vanilla Bean Buffalo Sweat,Oatmeal Stout,16.0,0.05,20.0,45,Tallgrass Brewing Company,Manhattan,KS
,Ethos IPA,,16.0,0.068,110.0,,tallgrass brewing company,Manhattan,KS
1009.0,tallgrass pub ale,American Brown Ale,16.0,0.044,12.003894746445845,45,Tallgrass Brewing Company,Manhattan,KS
912.0,Oasis,Extra Special / Strong Bitter (Esb),16.0,0.072,93.0,45,Tallgrass Brewing Company,Manhattan,KS
765.0,Buffalo Sweat,Milk / Sweet Stout,16.0,0.0462462251093432,20.0,45,Tallgrass Brewing Company,Manhattan,
676.0,Halcyon Unfiltered Wheat,American Pale Wheat Ale,16.0,0.05,20.0,45,Tallgrass Brewing Company,Manhattan,
595.0,8-Bit Pale Ale,American Pale Ale (Apa),16.0,0.052,,45,Tallgrass Brewing Company,Manhattan,KS
537.0,Velvet Rooster,Tripel,16.0,0.085,,45,tallgrass brewing company,Manhattan,KS
412.0,Halcyon Unfiltered Wheat,American Pale Wheat Ale,12.0,0.05,20.0,,Tallgrass Brewing Company,Manhattan,KS
105.0,Köld Lager (2010),German Pilsener,16.0,0.05,16.0,45,Tallgrass Brewing Company,Manhattan,KS
104.0,,American Double / Imperial Ipa,16.0,0.072,93.0,45,Tallgrass Brewing Company,Manhattan,KS
103.0,tALLGRASS aLE,American Brown Ale,16.0,0.044,22.0,,Tallgrass Brewing Company,Manhattan,KS
102.0,Buffalo Sweat (2010),Milk / Sweet Stout,16.0,0.05,20.0,45,Tallgrass Brewing Company,Manhattan,KS
101.0,tallgrass ipa,American Ipa,16.0,0.063,60.0,45,Tallgrass Brewing Company,Manhattan,KS
1433.0,Hat Trick Hop IPA,American Ipa,16.0,,,409,Tamarack Brewing Company,,MT
1432.0,Yard Sale Amber Ale,American Amber / Red Ale,16.0,0.056,,409,Tamarack Brewing Company,Lakeside,MT
936.0,Loafin Bräu,Altbier,16.00793231945415,0.055,,490,tAMPA bAY bREWING cOMPANY,Tampa,FL
544.0,Old Elephant Foot IPA,American Ipa,16.0,0.07,,490,Tampa Bay Brewing Company,Tampa,FL
,Peck's Porter,American Porter,16.0,0.065,35.0,7,Tapistry Brewing,Bridgman,MI
2448.0,Reactor,American Ipa,16.0,0.07,,7,,Bridgman,MI
2447.0,Mr. Orange,Witbier,16.0,0.057,,7,Tapistry Brewing,Bridgman,MI
2601.0,Deduction,Dubbel,12.0,0.08,22.0,28,taxman brewing company,Bargersville,IN
973.0,Face Down Brown Ale,,12.028090323981267,0.0640041912283464,,480,tELLURIDE bREWING cOMPANY,Telluride,CO
827.0,Tempter IPA,American Ipa,12.0,0.064,,480,Telluride Brewing Company,Telluride,CO
589.0,Bridal Veil Rye Pale Ale,American Pale Ale (Apa),12.0,0.055,,,Telluride Brewing Company,Telluride,CO
2155.0,Smittytown,Extra Special / Strong Bitter (Esb),12.0,0.048,,210,tEMPERANCE bEER cOMPANY,Evanston,IL
1982.0,Greenwood Beach,Fruit / Vegetable Beer,12.0,0.04,,210,tEMPERANCE bEER cOMPANY,Evanston,IL
1939.0,Gatecrasher,English India Pale Ale (Ipa),12.0,0.066,,210,Temperance Beer Company,Evanston,IL
1082.0,RecreationAle,American Pale Ale (Apa),12.0,0.047,42.0,469,Terrapin Brewing Company,Athens,GA
2119.0,fIRST sTAND,Saison / Farmhouse Ale,12.0,0.055,35.0,215,Texian Brewing Co.,Richmond,TX
2118.0,Battle LIne,,12.0,0.063,23.0,215,Texian Brewing Co.,Richmond,TX
2117.0,Broken Bridge,Dunkelweizen,12.0,0.056,12.0,215,Texian Brewing Co.,Richmond,TX
2116.0,,English India Pale Ale (Ipa),,0.071,69.0,215,Texian Brewing Co.,Richmond,TX
1916.0,Petit Mutant,American Wild Ale,16.0,0.06,,272,The Alchemist,Waterbury,VT
1915.0,The Crusher,American Double / Imperial Ipa,16.0,0.096,,272,The Alchemist,Waterbury,VT
1914.0,Beelzebub,American Double / Imperial Stout,16.0,,,272,The Alchemist,Waterbury,VT
1810.0,Focal Banger,American Ipa,16.0,0.07,,272,The Alchemist,Waterbury,VT
1111.0,Heady Topper,American Double / Imperial Ipa,16.0,0.08,120.0,272,,Waterbury,VT
379.0,,American Double / Imperial Ipa,16.0,0.08,120.0,,the alchemist,Waterbury,VT
1200.0,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,12.0,0.046,20.0,457,The Black Tooth Brewing Company,Sheridan,WY
1199.0,Indian Paintbrush IPA,American Ipa,12.0,0.07,75.0,,,Sheridan,WY
,Saddle Bronc Brown Ale (2013),English Brown Ale,12.0,0.048,16.0,457,The Black Tooth Brewing Company,Sheridan,
1197.0,Wagon Box Wheat Beer,American Pale Wheat Ale,,0.059,15.0,457,The Black Tooth Brewing Company,Sheridan,WY
1945.0,Birdhouse Pale Ale,,12.0,0.05,,262,The Brewer's Art,Baltimore,MD
1079.0,Ozzy,Belgian Pale Ale,12.0,0.073,,262,The Brewer's Art,Baltimore,MD
94.0,Resurrection,Dubbel,12.0,0.07,,262,The Brewer's Art,Baltimore,MD
1748.0,Bronx Summer Pale Ale,American Pale Ale (Apa),16.0,0.052,16.0,329,The Bronx Brewery,Bronx,NY
1747.0,Bronx Black Pale Ale,American Black Ale,16.0,0.057,46.0,329,The Bronx Brewery,Bronx,NY
1037.0,Bronx Pale Ale,American Pale Ale (Apa),16.0,0.063,50.00546659266002,329,The Bronx Brewery,Bronx,NY
2594.0,Surfrider,American Pale Ale (Apa),16.0,0.052,,33,The Dudes' Brewing Company,Torrance,CA
2035.0,Kolschtal Eddy,Kölsch,16.0,0.055,,33,The Dudes' Brewing Company,Torrance,CA
2034.0,South Bay Session IPA,American Ipa,16.0,0.05,,33,The Dudes' Brewing Company,Torrance,
1562.0,Grandma's Pecan,English Brown Ale,16.0,0.0676269198497038,34.0,33,The Dudes' Brewing Company,Torrance,CA
1561.0,Double Trunk,American Double / Imperial Ipa,16.0,0.099,100.99970212461405,33,The Dudes' Brewing Company,Torrance,CA
1749.0,Just IPA,American Ipa,12.0,0.046,45.0,328,The Just Beer Project,Burlington,VT
2455.0,Lionshead,American Pilsner,12.0,0.045,,90,The Lion Brewery,Wilkes-Barre,PA
963.0,Manhattan Gold Lager (1990),American Amber / Red Lager,12.0,,,484,the manhattan brewing company,New York,NY
2638.0,g. b. russo’s italian pistachio pale ale,American Pale Ale (Apa),16.0,0.052,,9,The Mitten Brewing Company,,MI
1278.0,,American Amber / Red Ale,11.991591780462082,0.058,,438,The Right Brain Brewery,Traverse City,MI
1277.0,CEO Stout,American Stout,16.0,0.059,,438,The Right Brain Brewery,Traverse City,MI
1276.0,Will Power Pale Ale,,,0.047,,438,The Right Brain Brewery,Traverse City,MI
1732.0,Curious Traveler Shandy,Shandy,12.0,0.0416206347400917,,334,The Traveler Beer Company,Burlington,VT
2347.0,Hunny Do Wheat,American Pale Wheat Ale,12.0,0.048,18.0,142,third street brewhouse,Cold Spring,MN
1781.0,tHREE wAY pALE aLE,American Pale Ale (Apa),,0.052,,142,third street brewhouse,Cold Spring,MN
1780.0,Rise to the Top,Cream Ale,11.994156062946644,0.041,,142,third street brewhouse,Cold Spring,MN
1779.0,Lost Trout Brown Ale,American Brown Ale,12.0,0.049,,142,tHIRD sTREET bREWHOUSE,Cold Spring,MN
2421.0,Watermelon Ale,Fruit / Vegetable Beer,12.0,0.051,11.0,108,,Bloomfield,CT
2319.0,Knotty Blonde Ale,American Blonde Ale,12.0,0.04,18.00951327028298,153,,Sisters,OR
2317.0,,American Porter,12.0,0.0733129182499555,40.0,153,,Sisters,OR
,Hoodoo Voodoo IPA,American Ipa,12.0,0.062,82.0,153,Three Creeks Brewing,Sisters,OR
1913.0,Hydraulion Red,Irish Red Ale,12.0,0.053,22.0,273,Three Notch'd Brewing Company,Charlottesville,VA
,40 mile ipa,American Ipa,12.0,0.06,50.0,273,Three Notch'd Brewing Company,Charlottesville,VA
2617.0,Citra Faced,American Pale Wheat Ale,16.0,,64.0,21,,Martinsville,IN
2616.0,Pole Barn Stout,Oatmeal Stout,16.0,0.055,31.0,21,Three Pints Brewing,Martinsville,IN
2615.0,Pale,American Pale Ale (Apa),16.0,0.054,37.0,21,Three Pints Brewing,Martinsville,IN
2614.0,Yoshi's Nectar,California Common / Steam Beer,16.0,,27.0,21,Three Pints Brewing,Martinsville,IN
1889.0,Leatherhead Red,,12.0,0.052,,282,Thunderhead Brewing Company,Kearney,NE
1222.0,Cropduster Mid-American IPA,American Ipa,12.0,,,282,Thunderhead Brewing Company,Kearney,NE
122.0,Golden Frau Honey Wheat,Braggot,12.0,0.075,,282,Thunderhead Brewing Company,Kearney,NE
,cornstalker dark wheat,American Dark Wheat Ale,12.0,,,282,Thunderhead Brewing Company,Kearney,NE
2623.0,Cafe Leche,,16.0,0.058,20.0,17,Tin Man Brewing Company,Evansville,IN
2622.0,Damascene Apricot Sour,Fruit / Vegetable Beer,16.0,0.052,12.0,17,Tin Man Brewing Company,Evansville,IN
2621.0,cSAR,Russian Imperial Stout,16.0,,90.0,17,,Evansville,IN
1817.0,Klingon Warnog Roggen Dunkel,Roggenbier,16.0,0.055,,,Tin Man Brewing Company,Evansville,IN
1449.0,oVERLORD iMPERIAL ipa,American Double / Imperial Ipa,16.0,0.085,115.0,17,Tin Man Brewing Company,Evansville,IN
951.0,Alloy,American Ipa,16.0,0.058,36.0,17,Tin Man Brewing Company,Evansville,IN
950.0,Rivet Irish Red Ale,,16.0,0.051,22.0,17,Tin Man Brewing Company,Evansville,IN
949.0,3 Gear Robust Porter,American Porter,16.0,0.052,50.0,17,Tin Man Brewing Company,Evansville,IN
948.0,Circuit Bohemian Pilsner,Czech Pilsener,16.0,0.045,35.0,17,Tin Man Brewing Company,Evansville,IN
2321.0,Turnrow Harvest Ale,American Blonde Ale,12.0,0.055,,152,tin roof brewing company,Baton Rouge,LA
1755.0,Juke Joint IPA,American Ipa,12.0,,60.0,152,,Baton Rouge,LA
1754.0,Parade Ground Coffee Porter,American Porter,12.0,0.0704676487128693,35.0,152,Tin Roof Brewing Company,Baton Rouge,LA
1428.0,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,12.0,0.05,21.0,152,Tin Roof Brewing Company,Baton Rouge,LA
529.0,Tin Roof Blonde Ale,American Blonde Ale,12.0,0.045,18.0,152,Tin Roof Brewing Company,Baton Rouge,LA
495.0,Voodoo Bengal Pale Ale,American Pale Ale (Apa),12.0,0.055,37.0,152,Tin Roof Brewing Company,Baton Rouge,
494.0,Perfect Tin Amber,American Amber / Red Ale,12.0,0.045,28.0,152,Tin Roof Brewing Company,Baton Rouge,LA
1856.0,IPA & a Half,American Ipa,11.998209577400704,0.073,87.0,291,Tommyknocker Brewery,Idaho Springs,CO
736.0,Ornery Amber Lager (2003),,12.0,0.055,33.0,291,tommyknocker brewery,Idaho Springs,CO
1027.0,Big Island Shandy,Shandy,16.0,0.0391495804208331,,474,Tonka Beer Company,Minnetonka,
1026.0,pRESERVATION ipa,American Ipa,16.0,0.068,,474,Tonka Beer Company,Minnetonka,MN
1938.0,Almanac IPA,American Ipa,12.0,0.062,72.0,265,Tractor Brewing Company,Albuquerque,NM
1937.0,Milk Mustachio Stout,Milk / Sweet Stout,,0.065,,265,tRACTOR bREWING cOMPANY,Albuquerque,NM
1936.0,Farmer's Tan Red Ale,American Amber / Red Ale,12.0,0.06,30.0,265,,Albuquerque,NM
594.0,Triangle India Pale Ale,American Ipa,12.0,0.057,,524,Triangle Brewing Company,Durham,NC
114.0,Triangle White Ale,Witbier,12.0,0.05,,524,Triangle Brewing Company,Durham,NC
113.0,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,12.0,0.08,,524,Triangle Brewing Company,Durham,NC
2445.0,Troegenator,,15.991828272239916,0.082,,97,Tröegs Brewing Company,Hershey,PA
2444.0,nugget nectar,American Amber / Red Ale,16.0,0.075,93.0,97,Tröegs Brewing Company,Hershey,PA
2203.0,Sunshine Pils,American Pilsner,12.0,0.045,45.0,97,Tröegs Brewing Company,Hershey,PA
1510.0,Troegenator Doublebock,Doppelbock,16.0,0.082,25.0,97,Tröegs Brewing Company,Hershey,PA
1509.0,Perpetual IPA,American Ipa,12.0,0.075,85.0,97,Tröegs Brewing Company,Hershey,PA
433.0,gREENVILLE pALE aLE,American Pale Ale (Apa),11.999169469825762,0.055,52.0,539,Twin Lakes Brewing Company,Greenville,DE
,Hoppy Boy,American Ipa,16.0,0.062,65.0,520,Twisted Pine Brewing Company,Boulder,
2588.0,Cow Creek,American Amber / Red Lager,12.0,0.0642356663547142,26.0,38,Twisted X Brewing Company,Dripping Springs,TX
2458.0,Chupahopra,American Ipa,12.0,0.075,63.0,38,Twisted X Brewing Company,Dripping Springs,TX
,Twisted X,American Adjunct Lager,12.0,0.051,19.0,38,Twisted X Brewing Company,Dripping Springs,TX
2235.0,Day Hike Session,American Ipa,12.0,0.041,41.0,190,Two Beers Brewing Company,Seattle,WA
1661.0,Trailhead ISA,American Ipa,12.0,,48.0,190,Two Beers Brewing Company,Seattle,WA
1660.0,Immersion Amber,,12.0,0.052,27.0,190,tWO bEERS bREWING cOMPANY,Seattle,WA
1659.0,Evo IPA,American Ipa,12.0,0.0572021237870003,70.0,190,tWO bEERS bREWING cOMPANY,Seattle,WA
1438.0,Presidential Pils,Czech Pilsener,12.0,0.048,,190,Two Beers Brewing Company,Seattle,WA
1173.0,Evolutionary IPA (2012),American Ipa,12.0,0.062,70.0,190,Two Beers Brewing Company,Seattle,WA
560.0,Persnickety Pale,American Pale Ale (Apa),12.0,0.057,36.0,190,Two Beers Brewing Company,Seattle,WA
519.0,SoDo Brown Ale,American Brown Ale,12.0,0.054,20.0,190,Two Beers Brewing Company,Seattle,WA
518.0,Immersion Amber Ale (2011),American Amber / Red Ale,12.0,0.052,27.0,190,two beers brewing company,Seattle,WA
505.0,Evolutionary IPA (2011),American Ipa,12.0,0.062,70.0,190,Two Beers Brewing Company,,WA
482.0,Trailhead India Style Session Ale (2011),American Ipa,12.0,0.048,48.00660402530655,190,two beers brewing company,Seattle,WA
451.0,,American Pale Wheat Ale,12.0,0.046,,190,Two Beers Brewing Company,Seattle,WA
2497.0,Wobble,American Ipa,16.0,0.063,69.0,74,Two Brothers Brewing Company,Warrenville,IL
2246.0,Night Cat,American Dark Wheat Ale,12.0,0.058,43.0,74,Two Brothers Brewing Company,Warrenville,IL
1630.0,Night Cat (2014),American Dark Wheat Ale,12.0,0.058,43.0,74,Two Brothers Brewing Company,Warrenville,IL
1284.0,Dog Days Lager,Dortmunder / Export Lager,12.0,0.051,17.0,74,,Warrenville,IL
1121.0,Sidekick Extra Pale Ale,American Pale Ale (Apa),12.0,0.051,36.0,74,Two Brothers Brewing Company,Warrenville,
1042.0,Atom Smasher,Märzen / Oktoberfest,11.986537419389204,0.077,23.0,74,Two Brothers Brewing Company,Warrenville,IL
1041.0,Testudo,Bière De Garde,12.0,0.045,,74,Two Brothers Brewing Company,Warrenville,IL
1040.0,Hobnob B & B Pale Ale,American Pale Ale (Apa),12.0,0.065,,74,tWO bROTHERS bREWING cOMPANY,Warrenville,IL
861.0,Cane and Ebel,American Strong Ale,12.0,0.07,68.0,74,Two Brothers Brewing Company,Warrenville,IL
642.0,Outlaw IPA (2015),American Ipa,12.0,0.065,,74,Two Brothers Brewing Company,Warrenville,IL
2037.0,The Gilded Age,Munich Helles Lager,12.0,0.045,,243,Two Henrys Brewing Company,Plant City,FL
1285.0,No Limits Hefeweizen,Hefeweizen,16.0,0.05,,435,Two Roads Brewing Company,Stratford,CT
1189.0,Honeyspot Road White IPA,,12.0,0.06,,435,,Stratford,CT
1171.0,Road 2 Ruin Double IPA,,12.0,0.072,,435,,Stratford,CT
1170.0,Workers Comp Saison,Saison / Farmhouse Ale,12.0,0.048,,435,Two Roads Brewing Company,Stratford,CT
1169.0,Ol' Factory Pils,German Pilsener,12.0,0.05,,435,Two Roads Brewing Company,Stratford,CT
2310.0,PUNK'N,Pumpkin Ale,12.0,0.05,10.0,159,Uinta Brewing Company,Salt Lake City,UT
2100.0,Yard Sale Winter Lager,American Amber / Red Lager,12.0,0.04,21.997752450949054,159,Uinta Brewing Company,Salt Lake City,UT
1925.0,Trader Session IPA,American Ipa,12.0,0.04,42.0,159,Uinta Brewing Company,Salt Lake City,UT
,Hop Nosh IPA,American Ipa,12.0,0.073,83.0,159,uinta brewing company,Salt Lake City,UT
1212.0,SUM'R,American Blonde Ale,12.0,0.04,17.0,,uinta brewing company,Salt Lake City,UT
1097.0,oRGANIC bABA bLACK lAGER,Schwarzbier,12.0,0.04,32.0,159,Uinta Brewing Company,Salt Lake City,UT
1089.0,Hop Notch IPA (2013),American Ipa,12.0,,82.0,159,Uinta Brewing Company,Salt Lake City,UT
1088.0,Cutthroat Pale Ale,American Pale Ale (Apa),12.0,0.04,34.0,159,Uinta Brewing Company,Salt Lake City,UT
974.0,WYLD Extra Pale Ale,American Pale Ale (Apa),12.0,0.04,29.0,159,Uinta Brewing Company,Salt Lake City,UT
98.0,Pilsner Ukiah,German Pilsener,12.0,0.055,,555,ukiah brewing company,Ukiah,CA
2372.0,The Green Room,,16.0,0.06,,126,uNCLE bILLY'S bREWERY AND sMOKEH...,Austin,TX
2367.0,Humbucker Helles,Maibock / Helles Bock,16.0,0.047,25.0,126,Uncle Billy's Brewery and Smokeh...,Austin,TX
1704.0,Uncle John's Apple Cherry Cider,Cider,16.0,0.065,,338,uncle john's fruit house winery,St. John'S,MI
1703.0,Uncle John's Apricot Apple Cider,Cider,16.0,0.065,,338,Uncle John's Fruit House Winery,St. John'S,MI
877.0,Draught Hard Apple Cider,Cider,16.0,0.065,,338,,St. John'S,MI
606.0,Scotty K NA,,16.0,0.0059174951413999,,522,Uncommon Brewers,,CA
543.0,Bacon Brown Ale,American Brown Ale,16.0,0.068,,522,Uncommon Brewers,Santa Cruz,CA
347.0,Golden State Ale,Belgian Pale Ale,16.0,0.064,,522,Uncommon Brewers,Santa Cruz,CA
346.0,Baltic Porter,Baltic Porter,16.0,0.078,,522,Uncommon Brewers,Santa Cruz,CA
25.0,Siamese twin,Dubbel,,0.085,,522,Uncommon Brewers,Santa Cruz,CA
2507.0,Double Duckpin,,12.0,0.085,90.0,71,Union Craft Brewing,Baltimore,MD
2506.0,Old Pro,Gose,12.0,0.042,10.0,71,,Baltimore,MD
829.0,Duckpin Pale Ale,American Pale Ale (Apa),12.0,0.055,,71,Union Craft Brewing,Baltimore,MD
582.0,Balt Altbier,Altbier,12.0,0.06,,71,Union Craft Brewing,Baltimore,MD
2190.0,Campside Session IPA,American Ipa,16.0,0.045,50.0,202,Upland Brewing Company,Bloomington,IN
1951.0,Upland Wheat Ale,Witbier,16.0,0.045,15.0,202,Upland Brewing Company,Bloomington,IN
1950.0,Dragonfly IPA,,16.0,0.06,,202,,Bloomington,IN
2565.0,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),19.2,0.1150487434515018,,51,uPSLOPE bREWING cOMPANY,Boulder,CO
2564.0,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,19.2,0.104,,51,Upslope Brewing Company,Boulder,CO
2563.0,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,19.2,0.068,24.0,51,Upslope Brewing Company,Boulder,CO
2562.0,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,,19.2,0.099,51.0,51,Upslope Brewing Company,Boulder,CO
2561.0,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,19.2,0.076,,51,Upslope Brewing Company,Boulder,CO
